id,revenue
3001,4275278.750666949
3002,1516230.2935414368
3003,7554027.84713121
3004,12865009.986860719
3005,957883.4338130003
3006,1852276.8687643586
3007,1969175.8458621902
3008,32019282.512490064
3009,24695513.93309605
3010,456331472.0535064
3011,412960.6173714704
3012,145859.35009233357
3013,30037112.53611978
3014,319674.4495564532
3015,21817716.783359326
3016,59323.948230007685
3017,91266916.13941681
3018,171215155.87911913
3019,10955866.899962576
3020,436548394.04747707
3021,21158604.176609434
3022,24351192.42057263
3023,100697.62429170367
3024,12667815.427184511
3025,427895.3314980487
3026,96475242.91127504
3027,3098493.895222435
3028,115353912.75103687
3029,214991.19090920658
3030,16923284.033536505
3031,4756580.510515874
3032,3283344.5565747446
3033,3402.3579750355075
3034,235544.23408963333
3035,316427.8512192338
3036,28645425.065502163
3037,49345426.32549797
3038,26974327.76983835
3039,7046905.628651462
3040,2279912.586220357
3041,17582759.231030542
3042,2764278.2392466986
3043,6073451.840353058
3044,2114130.397404621
3045,618521712.0365382
3046,924111.9906502825
3047,1417461.8323628984
3048,24572128.02291505
3049,32031469.96939456
3050,40156981.687756196
3051,83.44370374383178
3052,17516110.97753455
3053,151316.7750461209
3054,242630.91485240564
3055,48171371.63878312
3056,69588.15374072314
3057,17651883.55458663
3058,245590266.5983141
3059,450812.9191508926
3060,93172446.6383335
3061,31367135.628428794
3062,4562863.844384624
3063,10250188.980743205
3064,43209737.12110472
3065,43864595.559509724
3066,36682126.69898303
3067,127611.7260314376
3068,99546252.93547066
3069,272759620.34021163
3070,932662.9145147856
3071,2874710.626366542
3072,415997926.57194966
3073,2356438.0338933463
3074,337210.90519080526
3075,75233790.96611205
3076,121179604.13342047
3077,2340023.924295659
3078,87479774.27982906
3079,36496498.200528026
3080,170986283.2193004
3081,14727794.038024345
3082,3310457.0162052037
3083,7116131.535825111
3084,2196.628288042002
3085,16734077.883692257
3086,65761794.990167536
3087,60304.847848009544
3088,318794.59146486834
3089,15731.178801608614
3090,47911020.82149165
3091,13941863.670924636
3092,1656397.5314078357
3093,209815020.42723322
3094,143433304.07312495
3095,32522303.654905826
3096,1718036.2328487192
3097,541599896.8815677
3098,28133842.061583206
3099,48433192.485470004
3100,6243546.110637432
3101,10159114.10211552
3102,159779.94691268422
3103,889883.5772285517
3104,1490367.8748352937
3105,53991909.54941382
3106,61188614.79832313
3107,32328170.70842356
3108,6716078.404826087
3109,8120537.605455566
3110,372345836.0718379
3111,2014072.7232800715
3112,159116.12326082645
3113,2895304.3486494054
3114,17244637.91483969
3115,11669041.013095956
3116,5621874.9878186975
3117,489284.2038660541
3118,510503.901498162
3119,301180506.9631694
3120,21659833.161858182
3121,314476.1464050496
3122,5738035.684221696
3123,16212106.364825804
3124,587775.753311601
3125,377876.59109481814
3126,31726791.181587752
3127,9999966.770654658
3128,20355642.066730652
3129,280093285.67344147
3130,11142983.2923258
3131,808653.9197876143
3132,7503566.281245883
3133,1005915.9037856411
3134,10886389.989787573
3135,1775120.7895882537
3136,5264786.94935337
3137,25846042.679438423
3138,809563.4706393227
3139,16813794.465737086
3140,150992247.60366872
3141,7538956.393145388
3142,711697.8814507134
3143,241860118.69026563
3144,5374104.684161391
3145,1745349.0138447518
3146,984914.1144193902
3147,5530116.721193931
3148,995974.8707406145
3149,17195557.17243953
3150,61027304.337243885
3151,10325479.36213369
3152,31947943.172492724
3153,781037.2086473745
3154,3325021.7343487884
3155,33042674.03273662
3156,4540136.061498211
3157,15620673.020093853
3158,211999748.88250393
3159,5158118.632231087
3160,12960903.33455181
3161,200978.56014444446
3162,1989531.4035960867
3163,124222752.00879718
3164,1576093.8089572706
3165,141157.04680775682
3166,206067.8853977417
3167,73453576.56166168
3168,563736.9845972332
3169,21152773.842422035
3170,8684375.302630434
3171,21886308.289945975
3172,33349718.194010407
3173,800373.3410514885
3174,292336.5346413525
3175,8748481.893055039
3176,58319898.23363918
3177,114986074.7659041
3178,1779069.754485121
3179,6620867.346635306
3180,1494135.0398975366
3181,232554.1368922121
3182,171957234.24145117
3183,24572506.735226195
3184,33243757.198932312
3185,81909606.46597432
3186,56976233.91028028
3187,2558963.7707905644
3188,13199137.910171458
3189,91430048.57333693
3190,20390477.488457292
3191,5995257.363306663
3192,2528512.095330788
3193,194171071.10642576
3194,44927671.6237285
3195,93115.03015168718
3196,4657437.088334104
3197,8693346.392531255
3198,37819859.32669644
3199,299178164.3978056
3200,8732401.75177219
3201,2407444.07614724
3202,6525382.0172615
3203,1389864.3352279493
3204,2898919.2023587357
3205,750360.156240824
3206,16893951.40659911
3207,48494245.197180584
3208,1134388.0670985028
3209,4259189.281678428
3210,657482449.2393389
3211,572768.810010162
3212,75782131.93740375
3213,23758261.530385304
3214,2865330.996941753
3215,1742817.2274739714
3216,6299008.379471412
3217,367520406.8442048
3218,5984648.001117944
3219,157161.44600980254
3220,89725185.36753608
3221,13701487.162234003
3222,513183.2375546193
3223,24765911.7038873
3224,109.63419056877207
3225,3251103.6316715484
3226,14084284.829308687
3227,63755410.65123219
3228,96788288.60250644
3229,178529127.16627756
3230,32547703.574765563
3231,19368237.867688805
3232,15334996.556822937
3233,4445398.243395959
3234,3185892.668753549
3235,522523.47431433457
3236,115606.6502395444
3237,16270273.118818574
3238,1482430.9747807232
3239,68164.88933108591
3240,265166733.1899523
3241,2624054.917078654
3242,5232978.755825083
3243,2973115.952524431
3244,339197.70277877303
3245,351699.84425847244
3246,11212359.537412902
3247,8839533.194120683
3248,64699917.771629736
3249,36522727.897236645
3250,397306879.7988278
3251,704598.2768256887
3252,18273676.433117993
3253,98099252.51323293
3254,759239.2244979037
3255,105643.00773683237
3256,9444312.123580502
3257,3784563.2279968993
3258,9447343.410594048
3259,28072109.678807072
3260,947556.732516685
3261,507129636.0934666
3262,15226397.331612958
3263,332893.5110248183
3264,129398.62197164341
3265,44537.71512372598
3266,137903.64218706707
3267,26689081.176642906
3268,53246.42491221625
3269,35060517.7617928
3270,30412615.55161151
3271,1977997.8912095863
3272,6824715.564388942
3273,12231566.393940622
3274,438617176.4114374
3275,15921719.658143003
3276,286974.5101120281
3277,11087573.717421578
3278,26977503.0278686
3279,7443997.509129789
3280,312923143.2667482
3281,332107.7646269601
3282,3379214.403068612
3283,241332824.16821608
3284,30395640.80018813
3285,63363089.14854011
3286,462152.7442119319
3287,2631149.387859077
3288,9486925.474763412
3289,81493609.25784291
3290,42548714.81269985
3291,57800308.40887705
3292,162535050.16437435
3293,42818052.33907066
3294,2603885.8322386937
3295,9523307.539748885
3296,393636.87474023184
3297,1507610.8778769644
3298,48508200.00802998
3299,2176818.8219001484
3300,30102654.096760973
3301,219868.9493810229
3302,5810679.93369947
3303,896903.512531416
3304,6669466.422012459
3305,55236215.41725383
3306,501041.23610258405
3307,22799920.83707998
3308,12658307.406954322
3309,473576.7034976268
3310,3634754.5805515144
3311,4342468.673719
3312,1186578.6204800296
3313,33430948.896900967
3314,21690464.181885816
3315,64845835.98470272
3316,28311686.795926515
3317,147131.10065984775
3318,118975.84189586295
3319,8107239.47147383
3320,9948673.846211545
3321,4064878.414089131
3322,2374831.8229031344
3323,131869136.11656776
3324,3763908.3690879536
3325,126905931.7266431
3326,311749461.6499999
3327,62190785.775638245
3328,24143973.72215886
3329,3198972.63226671
3330,128580242.52031186
3331,1141132.3552519488
3332,87460892.52726431
3333,317568065.65942705
3334,1713621.9909897188
3335,23976057.10808226
3336,3166626.6250420366
3337,40807.359153400954
3338,12703049.478366397
3339,1090923.395271943
3340,105475972.31446803
3341,4651556.794471072
3342,54188020.891673155
3343,97641661.89696765
3344,968162.9871624736
3345,1815809.4544218834
3346,16573367.493754085
3347,68991.2586477917
3348,14563742.603025429
3349,66405612.677705325
3350,368359044.79769987
3351,11038262.964924341
3352,1872580.5374566168
3353,81308854.3006532
3354,3430953.4207519586
3355,2844851.0783285983
3356,9530344.649555314
3357,373434.8262135145
3358,16370137.722273147
3359,15465823.673083259
3360,8047647.529692467
3361,66532618.41070033
3362,7567341.993800544
3363,2597535.5596167343
3364,14538426.056648979
3365,380902.68286761706
3366,89258043.93873486
3367,82800370.85457684
3368,1177044.477339842
3369,23180860.463028092
3370,64447403.09707754
3371,51675925.81938126
3372,36738455.50176425
3373,40003933.260966115
3374,6611497.015701746
3375,74765941.07371198
3376,23399004.428113453
3377,9448042.472473621
3378,9939825.772118352
3379,165049973.40901533
3380,35475060.88151357
3381,1040149.0057995595
3382,271657.3061654548
3383,1757300.5239452657
3384,18585409.648263052
3385,67398689.40751423
3386,534988.1410022194
3387,3326199.0791360145
3388,164340021.0098025
3389,615166314.0702682
3390,4546662.350896821
3391,8319651.779681106
3392,11241712.669407269
3393,10335926.35221527
3394,25490528.150849745
3395,187271263.3023701
3396,6494503.154657117
3397,248170.07284885898
3398,319799145.78503454
3399,78725218.73790742
3400,9867232.132984309
3401,2522983.7856653673
3402,357187.751712664
3403,74037600.88267432
3404,11046385.48552169
3405,7385914.580247038
3406,50019810.20259507
3407,187075992.19297108
3408,22013581.186895948
3409,1865645.6002295054
3410,30899296.059519574
3411,61988824.565483674
3412,9956024.218022311
3413,12818422.787218431
3414,428507.99567394605
3415,6785271.911130112
3416,39317822.62679938
3417,114217096.54288943
3418,44596382.2873139
3419,339351757.1003538
3420,455225.06739547715
3421,17133141.80291562
3422,584275.4839544918
3423,466143696.50661594
3424,161229.31714900341
3425,1722020.3517964007
3426,9533815.748282501
3427,38079415.1559184
3428,2946319.3728232374
3429,38717481.08266856
3430,365967441.5010866
3431,1774311.861036443
3432,3091794.1228101873
3433,16275013.080134716
3434,2501930.05344727
3435,303092852.0598613
3436,185801372.21611747
3437,437035.198605531
3438,17240241.830046903
3439,42660245.41981563
3440,31239307.443215575
3441,81896653.9287547
3442,1297982.6676002326
3443,841925.6069428831
3444,190149.7036212146
3445,93722317.92470473
3446,167117.05855295312
3447,4508130.739158194
3448,9184496.076871404
3449,13677658.899469014
3450,111929506.34367427
3451,19948187.871280696
3452,27165203.476675022
3453,65944284.73948708
3454,18409909.804142796
3455,3104926.9074334716
3456,96618052.07545497
3457,10770430.103014799
3458,16276120.05113686
3459,525713759.3053616
3460,37636072.12382677
3461,5274175.70756698
3462,4391449.702379799
3463,38497488.899689004
3464,338478.74960859667
3465,38032590.51134615
3466,13512679.232634498
3467,7871113.883347611
3468,129150302.03789863
3469,1360885.8465169198
3470,102651.93631705233
3471,29864807.64006166
3472,804188.377226303
3473,21459255.333307825
3474,57121321.73140196
3475,247132086.65706912
3476,4431046.244279358
3477,11241375.156073142
3478,8466854.05823162
3479,211996944.4963155
3480,4551444.48464013
3481,3852686.9245301117
3482,1945327.9409272762
3483,496485.03585006634
3484,3511164.2556904093
3485,106759033.04911998
3486,16175367.95880413
3487,117810316.0757216
3488,96408479.03430575
3489,6580000.627669766
3490,19042606.750223603
3491,11567223.585339822
3492,2996669.3100059903
3493,8565535.762902401
3494,398114.4695338584
3495,106984498.82108256
3496,6268957.379926517
3497,94822289.55895111
3498,87414890.01103768
3499,15470042.784863576
3500,77549.45742291003
3501,57029844.88308961
3502,66439438.04538071
3503,58145861.42062447
3504,43138725.50816067
3505,2109511.777979795
3506,127618161.90601009
3507,84993397.20019549
3508,13539208.916014753
3509,10907587.426551498
3510,13212963.657907376
3511,18141679.41803981
3512,181733850.28833377
3513,7593116.945197218
3514,8525099.1818185
3515,1891610.764671661
3516,12818303.615670215
3517,663160588.5590044
3518,64700930.52389951
3519,2391568.8247800986
3520,1159090.0825102162
3521,433805.5859251132
3522,14319435.342614893
3523,14207243.192467332
3524,98735237.80042541
3525,106013636.4368208
3526,7281759.12550282
3527,7710432.041939334
3528,3977196.815010596
3529,358975219.89619446
3530,14124037.101983398
3531,44874687.18571697
3532,89921714.466285
3533,18058635.542038
3534,23310063.26268735
3535,237816299.28939086
3536,10659424.476808297
3537,82487367.79431099
3538,68633746.10296813
3539,22449895.817187496
3540,10041936.952947104
3541,15916200.578297371
3542,18865129.568621226
3543,152681.44529624263
3544,28584990.123831015
3545,312907.4108991491
3546,1002790.7457534177
3547,184081411.2143231
3548,255354849.11512443
3549,2150754.290099048
3550,26419263.959294375
3551,173369691.19291297
3552,62378854.77326331
3553,27035162.931100436
3554,103444558.12410054
3555,165187180.9057261
3556,29921494.06870108
3557,7667399.577319791
3558,254927358.51667795
3559,34737546.20334842
3560,219866.49116086762
3561,36030030.038925976
3562,10100421.19557775
3563,6573870.962638674
3564,668022.9902111453
3565,8236457.79931027
3566,77020304.28097768
3567,1622036.0306416317
3568,4638243.542833336
3569,154483832.35480312
3570,870681.1592643778
3571,49309668.92659081
3572,188676137.8202333
3573,5220795.930295039
3574,11128085.68676116
3575,3779546.5274078418
3576,12524488.302110424
3577,13132504.026468743
3578,82292225.96151005
3579,31190068.329531286
3580,22162751.47282378
3581,6600358.56101983
3582,137223405.09797868
3583,338445.97166545456
3584,17739188.36128737
3585,16547078.450704692
3586,22955805.866273038
3587,443002.10919886886
3588,1831200.5398060905
3589,26246361.152763892
3590,8707354.994140685
3591,375681746.6738934
3592,666871.9280572146
3593,137992.9922211461
3594,602.650213790369
3595,27124539.24586208
3596,7235559.300705505
3597,5228301.701225204
3598,29908321.385376822
3599,8895672.72144935
3600,1326189.8474889547
3601,114622.40548136621
3602,609199.8041226728
3603,7441022.725790023
3604,3753990.631695841
3605,52463387.16098373
3606,103057.72144338116
3607,60019759.896677695
3608,203629661.8148652
3609,925709.1331344021
3610,23029138.261987135
3611,142439.760209159
3612,3372798.3551107724
3613,2912344.141902167
3614,153559585.96854407
3615,22458382.83054293
3616,16073855.048588604
3617,5382427.297733708
3618,110310798.76760107
3619,727.2177924655851
3620,244364522.12117788
3621,243216404.6896047
3622,267710077.32524285
3623,93783355.39899448
3624,56089.684023674665
3625,2420724.3612037515
3626,24306748.036720958
3627,26591150.417334124
3628,442090226.91392183
3629,1885558.1681479267
3630,66541.02393648025
3631,121308436.02717152
3632,6569459.621339249
3633,36070073.805070475
3634,1478621.3469580323
3635,823124.3412924435
3636,41702017.56346706
3637,580060.7747885888
3638,21008734.415770236
3639,92614428.94117323
3640,315612661.03944
3641,1462354.7138602466
3642,905189.6004114343
3643,6471297.985511141
3644,7057638.338305755
3645,19591480.488004748
3646,5807735.768619437
3647,6996498.75048145
3648,3863750.729111779
3649,12237243.029827015
3650,13808129.91317127
3651,513986568.87739414
3652,37467816.88036978
3653,270147572.55052876
3654,2203040.0285756877
3655,28907888.95257541
3656,1218485.4132832664
3657,65970.49494814152
3658,3462057.055670781
3659,149900956.96179202
3660,300379141.99796677
3661,7609896.467489147
3662,13916338.877721593
3663,540351654.9273307
3664,324102.72734492616
3665,311346.57745961135
3666,10180576.279504774
3667,130462898.18741617
3668,56298563.8788626
3669,2634773.819833119
3670,24219505.23304107
3671,14962051.719313288
3672,5026460.966451549
3673,48258838.834116735
3674,7089315.279461501
3675,309392663.57771593
3676,121850342.3206566
3677,2842030.315963406
3678,6092042.071979328
3679,38585874.425802834
3680,4450269.303797016
3681,1857287.1091142013
3682,100712717.28585719
3683,3924915.541924443
3684,172062205.51795858
3685,175091355.18561408
3686,3467361.3476211815
3687,151709333.63325182
3688,2703433.8247825503
3689,324868.24197544047
3690,73056671.74450296
3691,846792.0094038803
3692,202397.9372158711
3693,129939429.75936761
3694,183414768.03717563
3695,33265303.745655145
3696,27846084.436174255
3697,4846054.243630492
3698,51417236.50433741
3699,3216062.076384908
3700,2605918.1710697333
3701,10502455.099615356
3702,38372.105562400255
3703,96402241.41938527
3704,132771187.16768828
3705,8943658.248203404
3706,73968665.51319058
3707,312676.6033542963
3708,9188788.645382803
3709,269165502.3811703
3710,9703229.319383116
3711,2344640.192357487
3712,33778165.12812684
3713,12995800.504711125
3714,848205.1521518417
3715,2469166.200545865
3716,1969669.257481186
3717,140178.97795650302
3718,2052205.0028548897
3719,94320118.71901542
3720,15722649.307965392
3721,147460.29980814524
3722,16813128.27522307
3723,345676.92095300375
3724,8798830.585150743
3725,26832228.053523842
3726,4710875.910183172
3727,32387129.638020977
3728,119930264.69700392
3729,4855236.994964397
3730,108369240.46702498
3731,95921023.16715258
3732,483822.5876311551
3733,369986092.9183647
3734,259034920.5188125
3735,8147349.884253696
3736,7340768.414362729
3737,5658328.542003067
3738,502558.90295088844
3739,3028387.8150009005
3740,1325497.6464372019
3741,6687172.25164142
3742,112091384.11268881
3743,51747259.69598327
3744,105928605.02083164
3745,24391730.897784304
3746,171627496.26420364
3747,95911.5682691862
3748,3159152.245298308
3749,6196478.416186076
3750,304377.0046568233
3751,7027906.133734423
3752,2564416.153070453
3753,2680670.4913636437
3754,63885229.274384655
3755,102235183.27666809
3756,1180351.5432858558
3757,387813156.9363502
3758,80105460.2664366
3759,2742727.618997673
3760,64117583.30476921
3761,22010580.24210984
3762,326622720.02290833
3763,16425468.95242364
3764,26022276.98637351
3765,2237367.715799664
3766,807594.000472152
3767,24327165.729202654
3768,4655298.93479639
3769,1861204.922091209
3770,1876906.3099634016
3771,17471615.392234985
3772,6230746.8417785475
3773,55733877.93616419
3774,18031539.54468089
3775,135072344.37163147
3776,59368186.90859135
3777,1704771.5446402326
3778,180048.68644514497
3779,18843203.304656737
3780,163539.31955420974
3781,26080535.021669567
3782,681047.7994833579
3783,9591221.2699107
3784,1107985.271840474
3785,303543300.19944334
3786,4643284.178018987
3787,151112311.76443478
3788,506992730.9039394
3789,2050616.8609268863
3790,576961.2308893314
3791,4721802.719955433
3792,61153.619106653336
3793,918243.2355370163
3794,3045171.0873681833
3795,294135554.5579275
3796,5325026.068888882
3797,5811664.662188968
3798,49141809.77017213
3799,2934775.4387487145
3800,1273963.5278977086
3801,22400274.163289
3802,138212.82713391207
3803,9060349.74969549
3804,65374.14930783396
3805,134301.0949995707
3806,51019810.767041594
3807,274772.20878719486
3808,272737.7113132957
3809,16659704.41138275
3810,1963280.039542672
3811,9374839.361508122
3812,3985628.3452652763
3813,44528.34176922446
3814,1055310.4989283697
3815,91528558.31522456
3816,171922284.3181554
3817,177926086.54661945
3818,50513258.44811596
3819,38959307.291737996
3820,121674320.50482187
3821,43473098.95423827
3822,12454797.875713985
3823,7503359.41989199
3824,3273635.782594911
3825,11485223.322515631
3826,74535237.21754356
3827,115014983.92396227
3828,3301966.840820679
3829,26621.12442938461
3830,51115318.03733573
3831,287.4571109464158
3832,211829672.46130475
3833,9706455.08370885
3834,1592486.9238255252
3835,4700449.206836269
3836,1790349.8748052467
3837,32400822.42737032
3838,20613446.89731484
3839,735844.1564410846
3840,11598855.199188901
3841,6631487.408881094
3842,1933799.8486259594
3843,5920523.638597696
3844,729498.3149658319
3845,23765.5266986668
3846,349518.1213204126
3847,47295.94065766765
3848,556016.2090581743
3849,47036080.05489609
3850,7184150.109960166
3851,16785199.81255175
3852,2578450.973647513
3853,87175578.10028306
3854,132961.80289751285
3855,536468.281985891
3856,13479185.212447189
3857,243554401.39745733
3858,412896.0095909453
3859,14534890.042631507
3860,8757336.625060465
3861,10449474.448547695
3862,6378622.647690318
3863,68844969.25087456
3864,8295108.647055552
3865,126604065.85410443
3866,1710885.256347266
3867,14475294.188874979
