id,revenue
3001,4354290.747199552
3002,1594104.9101013327
3003,7633754.863091011
3004,13581772.593200792
3005,981477.7439610941
3006,1715011.4979593633
3007,1930889.2922263572
3008,32764280.86799021
3009,24372136.66550529
3010,456442512.779646
3011,381193.67715298705
3012,132194.24018615167
3013,30095774.432531845
3014,330005.17696516326
3015,22223581.092770386
3016,59572.30733236248
3017,92055185.51629879
3018,172121945.83211926
3019,10754620.228690127
3020,436929862.279964
3021,21690840.64323184
3022,24784619.395648066
3023,93008.70156839327
3024,12059375.428072313
3025,394244.5565874946
3026,97250111.49198453
3027,3239533.2133158934
3028,112872290.42564343
3029,203610.84132583378
3030,16612273.574119795
3031,4892196.671368961
3032,3286182.1168680587
3033,3532.7816531100902
3034,239004.85996864224
3035,327689.5771525831
3036,29567797.09319312
3037,49253452.66362191
3038,28234482.960415006
3039,7030939.5842398135
3040,2245487.724936818
3041,17983723.282575388
3042,2743876.3735700594
3043,5701029.556077245
3044,2145462.6027739244
3045,637682446.0376091
3046,830763.8807718336
3047,1188686.2599454948
3048,25020021.15419945
3049,34153458.06704522
3050,40639208.86899574
3051,186.61647764914076
3052,18108453.45284387
3053,141557.90985609984
3054,208651.9757450485
3055,48745488.84824472
3056,63344.9523930486
3057,16512454.529790193
3058,242563702.16288415
3059,427849.2672528174
3060,92309362.23004758
3061,30964018.94964942
3062,4899726.446291744
3063,9444532.94253038
3064,44009433.92773335
3065,45573959.82872333
3066,37646218.25581601
3067,130716.70266074446
3068,100584836.64363301
3069,268656571.1865649
3070,828007.8609574221
3071,3024137.256101116
3072,428108479.742595
3073,2437964.8627818115
3074,294485.0177292645
3075,76949060.48499207
3076,121007647.48787205
3077,2456640.041502773
3078,85906387.95635836
3079,35902236.396254
3080,167209086.53171054
3081,14890504.230169259
3082,3277259.0760438237
3083,7502678.0692316545
3084,2082.075266833856
3085,17449854.56732753
3086,65947508.07635758
3087,61504.99957082705
3088,333676.7390501354
3089,7208.208432586383
3090,47813462.40118074
3091,13208700.052186117
3092,1848282.9885335837
3093,205645362.96012387
3094,140373527.2295235
3095,32394800.048242327
3096,1530534.014786185
3097,561538118.7151723
3098,29556199.443719827
3099,49413484.18595146
3100,6786202.847219136
3101,10402421.266570799
3102,178247.68386872488
3103,942790.2239060046
3104,1450252.6080361903
3105,54167152.206587486
3106,63642075.00480714
3107,33241560.262846608
3108,6737621.044374885
3109,8524675.336095816
3110,382492980.3547177
3111,2142829.4929286386
3112,141703.79776500142
3113,2692873.51125746
3114,17895469.43998565
3115,11567311.838534975
3116,5486793.0080353515
3117,509157.41277517955
3118,551497.6148699891
3119,304688126.7119718
3120,23598199.03031347
3121,302831.49252784357
3122,6050202.467711964
3123,16820252.39460992
3124,572108.99711374
3125,403612.25346645893
3126,31407028.071768675
3127,10279667.576906113
3128,20423860.09368115
3129,292584775.06208867
3130,11198355.475617906
3131,877545.5725460809
3132,8255007.994749519
3133,924584.1147448798
3134,11127176.77192923
3135,1932274.0327832475
3136,4906913.915125406
3137,23509645.3368683
3138,680645.7003259773
3139,16205606.827418113
3140,150534800.0130215
3141,6970395.783935056
3142,562126.8778404114
3143,240646891.55945057
3144,5028211.744636318
3145,1671202.9902426903
3146,1090647.2893413866
3147,5358384.382399907
3148,962723.7516763792
3149,15368688.661106307
3150,59808065.38757505
3151,10633329.611803647
3152,33083555.17029616
3153,815856.0792235337
3154,3348491.940958562
3155,33479182.207855977
3156,4317502.948803349
3157,15300476.524211945
3158,211564647.0636974
3159,5242743.477025191
3160,14286816.631676555
3161,196653.03570878523
3162,2015449.720587835
3163,119468283.52013746
3164,1762272.988639839
3165,138446.53873970784
3166,209473.39297263004
3167,73075881.3879897
3168,508666.14038476965
3169,22628709.376353916
3170,9215436.782840153
3171,21862373.818940617
3172,33304134.325171236
3173,822615.4192539845
3174,278559.0999782649
3175,8993594.696549965
3176,63370926.73078909
3177,114551809.52479787
3178,1718655.0326268491
3179,6689913.643223192
3180,1498145.3788275432
3181,240229.80719286855
3182,167464645.6188061
3183,24799950.083437823
3184,34065397.965588205
3185,83223017.18043377
3186,56871754.61061319
3187,2418861.6555284383
3188,13604007.213482738
3189,91600909.31177157
3190,19274203.09943418
3191,6012161.1146868905
3192,2623107.1419288483
3193,201310289.89449143
3194,45001547.14914291
3195,87985.17209137595
3196,4708305.886804903
3197,9762993.665101675
3198,36325670.90001376
3199,292605131.7154233
3200,7888036.747526391
3201,2327183.41107838
3202,8720636.7150982
3203,1614778.9108066561
3204,3164629.692462898
3205,779811.5355218434
3206,16530662.19970844
3207,47132053.96413719
3208,1067780.0105687438
3209,4793282.202312415
3210,688279467.0481294
3211,620451.3194594455
3212,74654303.50573222
3213,22653023.468946446
3214,2836040.403163458
3215,1725712.2868955324
3216,6312125.324542238
3217,353813123.42952186
3218,6391309.24839693
3219,178741.41837630936
3220,91746391.04086632
3221,12705286.628659945
3222,476215.3085250165
3223,26245667.37858158
3224,335.9535886553711
3225,3073714.7497121594
3226,14121922.728944417
3227,66501767.44668182
3228,96218418.8586884
3229,189710376.3323238
3230,31763138.468353864
3231,20460824.690680236
3232,14948648.494826889
3233,4145643.089286162
3234,3511423.775632181
3235,551609.4429543742
3236,110756.04124427051
3237,15741117.792806737
3238,1471783.5316214322
3239,68175.274025313
3240,263088343.94451338
3241,2540698.424616284
3242,5442188.459614556
3243,2944551.903309663
3244,416348.20561895764
3245,339903.4926183041
3246,11070896.194052894
3247,8389285.63204352
3248,66504204.73864657
3249,36632292.9313594
3250,389944600.42801577
3251,677653.5178943123
3252,18810456.441991806
3253,96616698.55642268
3254,668782.9823944378
3255,99885.85106070542
3256,9006250.94365725
3257,3664764.48985207
3258,9927526.767111296
3259,28554305.447867822
3260,910374.3325132139
3261,506247277.2546016
3262,15420068.426853772
3263,303408.7105364476
3264,129067.09721808313
3265,41668.65754840658
3266,139753.98643795477
3267,26289444.7427299
3268,61115.490237953956
3269,36756505.334828086
3270,32050670.197215274
3271,2101266.502800953
3272,6819934.19036876
3273,12669767.49212285
3274,439487760.40003973
3275,16067071.474914623
3276,248424.63811192804
3277,13008962.310726084
3278,26505420.212328922
3279,6436427.213745472
3280,333971936.8495501
3281,351522.82841645705
3282,3561848.008241449
3283,234121808.8724608
3284,30405953.544159368
3285,60890500.418884195
3286,466117.8837899245
3287,2654854.4143444006
3288,9681389.029363904
3289,84987882.58371046
3290,42978315.84925208
3291,61398429.717053354
3292,159314659.1556791
3293,42938030.804544404
3294,2607330.321569522
3295,9608154.10505283
3296,163561.78511352124
3297,1504871.9263365122
3298,49009972.51507952
3299,2195934.2662573853
3300,30500519.184388917
3301,219703.26372700057
3302,5625785.506169334
3303,903950.3473571847
3304,6684107.805221591
3305,54770470.03381477
3306,534397.5831723149
3307,22233923.796000216
3308,12364187.521219732
3309,442400.950601163
3310,3586421.6462350977
3311,4492154.98119412
3312,1100762.5496771375
3313,35100407.84580837
3314,23323266.61338757
3315,62792363.85540258
3316,27740613.560539708
3317,151605.61487487162
3318,93421.18072762388
3319,8084818.138277366
3320,10171210.082744792
3321,3622846.8034322998
3322,2461384.2398992465
3323,133301627.14968255
3324,4021438.9607541407
3325,113390611.11980163
3326,321097556.307585
3327,59878317.813077554
3328,25050656.048047457
3329,3257062.595070366
3330,129503001.44698364
3331,1076392.1486885839
3332,85888490.19889252
3333,320014882.74518794
3334,1627880.6275646472
3335,23074255.99574238
3336,3103432.506202789
3337,40723.008676535916
3338,12519847.028422417
3339,1092014.981295138
3340,105265681.98452957
3341,4227480.826952183
3342,52521249.76393233
3343,97990901.39033364
3344,1052860.3417206435
3345,1876379.2361296504
3346,17551379.539402664
3347,76931.57159739996
3348,14034368.435753277
3349,71936490.84961894
3350,381553853.307121
3351,10925713.852789212
3352,2004688.9165512787
3353,81139257.99689423
3354,3422534.086723609
3355,3091036.9033730794
3356,9193364.746669022
3357,388709.573015131
3358,17178129.56094228
3359,15280946.590434145
3360,8480001.241511554
3361,68673064.56015702
3362,7801276.735013168
3363,2498160.6946166568
3364,14616304.878338397
3365,405415.3729982395
3366,85121175.30106398
3367,82941677.9959724
3368,1220700.9935813094
3369,23720095.950385988
3370,66375106.57272654
3371,51962052.01157122
3372,36482687.821432695
3373,40491884.95700325
3374,5791541.543726502
3375,74697229.8527265
3376,24417824.346889194
3377,9217680.17558053
3378,10229367.398455095
3379,166257196.13442203
3380,35624701.29214802
3381,925730.455681316
3382,273278.86062798207
3383,1998178.9885839066
3384,18627406.188023917
3385,68682002.43367197
3386,527466.5297771014
3387,3276199.597177489
3388,161991348.86741522
3389,634911063.8817571
3390,4319783.34785925
3391,8318356.74253127
3392,11390252.589585807
3393,11392129.513576355
3394,24191956.080103815
3395,183007787.60878542
3396,7114116.353375869
3397,268275.4492216979
3398,320341744.0720377
3399,76707733.33446237
3400,9758792.37544436
3401,2606836.685075309
3402,334799.58060130465
3403,77150715.20713869
3404,11702406.291405726
3405,7312290.10347462
3406,45388564.00093054
3407,190772576.82533655
3408,21623298.45902031
3409,1947094.9111992233
3410,29395613.16110212
3411,63055890.62678462
3412,9891378.970115157
3413,11189362.716806468
3414,464799.48323147563
3415,6879037.842708802
3416,40326752.66632441
3417,113144127.69222543
3418,43924172.59400638
3419,349303980.0742073
3420,467874.2872551494
3421,17736250.38115801
3422,612287.830341824
3423,469247841.5795327
3424,159611.1589998628
3425,1684874.768030215
3426,9209722.630782498
3427,38419524.92026923
3428,3301663.9213534626
3429,37627999.92547675
3430,377229779.4006279
3431,1749505.3606213087
3432,3294045.867933762
3433,18763372.211761333
3434,2362630.9135954008
3435,294824256.8949523
3436,195783599.49795464
3437,486017.92392138153
3438,16861101.287118714
3439,41744900.12454385
3440,31579321.19084259
3441,82735851.33130951
3442,1301393.190503033
3443,903780.7253357257
3444,160268.80541326033
3445,92938736.30942596
3446,189188.65428494662
3447,4740436.327829615
3448,11008111.113176232
3449,13168960.96772699
3450,111077119.88483027
3451,19966710.36219395
3452,27725976.13881112
3453,66554998.829709195
3454,19149391.045840997
3455,3376112.0423490056
3456,96524189.84661785
3457,11847954.983108161
3458,16633626.867633235
3459,536434159.60327315
3460,38287827.34081948
3461,5572880.106224723
3462,4441000.607024552
3463,39554763.329076424
3464,303570.3683582829
3465,38009609.87599726
3466,13191278.163156364
